fold,m,repeat,seed,f134_gain,f135_gain,f136_gain,overall_pooled_auc,cold_pooled_auc,overall_auc,overall_auc_queries_used,cold_auc,cold_auc_queries_used,overall_ndcg@1,overall_map@1,cold_ndcg@1,cold_map@1,overall_ndcg@3,overall_map@3,cold_ndcg@3,cold_map@3,overall_ndcg@5,overall_map@5,cold_ndcg@5,cold_map@5,overall_ndcg@10,overall_map@10,cold_ndcg@10,cold_map@10
4,900,2,13002,4997.868420749903,1528.3493111431599,1715.2543197870255,0.7878963021572535,0.7729270612607814,0.7671972387378675,1276.0,0.7430285802877488,1128.0,0.4557571428571471,0.246,0.3882941470735399,0.14907453726863432,0.44722339116207854,0.29316666666666663,0.402952320779911,0.19501417375354343,0.45241475597828207,0.2942805555555555,0.4163996300374107,0.20391237285309322,0.47159304399251917,0.28022147211199294,0.44294517669833156,0.1992694099947429
4,900,3,13003,5059.386005401611,1518.8052594959736,1714.4174917042255,0.7856709864460673,0.7697625717701817,0.7671092490525199,1276.0,0.742056918276216,1128.0,0.46000000000000413,0.2455,0.3990519069058375,0.1520760380190095,0.45162226335528344,0.2929583333333333,0.4101673847216434,0.20076705019176252,0.4567756565941115,0.29467847222222227,0.4207544601711896,0.20592310043910844,0.47470918651075605,0.27824369693247675,0.44749283452764477,0.20339336949275846
4,900,4,13004,4873.2002389431,1417.6539450585842,1637.472713470459,0.7899684045871039,0.7752530087118561,0.7685603148061713,1276.0,0.745748293329175,1128.0,0.45020476190476594,0.2415,0.39364920555516175,0.15557778889444723,0.4457871452532499,0.29333333333333333,0.4084186097699777,0.20293480073370015,0.4542796342464714,0.29412847222222216,0.4216039923305162,0.208932938691568,0.47211348481418675,0.2786247326152684,0.4478371656099537,0.20595053069492672
5,900,0,14000,4764.7539347708225,1721.0904205441475,1522.8840354382992,0.7832696352486894,0.7682452792877674,0.7705765584179197,1306.0,0.7466237796194756,1146.0,0.46000000000000363,0.2605,0.4058333333333366,0.1675,0.4482809707342409,0.3059166666666666,0.4146301577316379,0.21233333333333332,0.457565785437219,0.3071375,0.4284483633723232,0.2170638888888889,0.47884638233199783,0.29266810539493576,0.45313464492789113,0.21360824640967496
5,900,1,14001,4681.209528982639,1568.8986340761185,1474.1697109341621,0.7856436450028197,0.7717608410000263,0.7686938149856442,1306.0,0.7490404839656345,1146.0,0.44916666666667016,0.252,0.4013047619047651,0.1685,0.44700039031643074,0.30316666666666664,0.4159984409182051,0.2167083333333333,0.45506988799455633,0.30664930555555553,0.42849130563808413,0.218125,0.47524380094777396,0.2888875107867221,0.45354306378571,0.2137289706160242
5,900,2,14002,4735.974862396717,1714.3180752396584,1582.7768594026566,0.7826417914642186,0.7674132201502798,0.7703364864469922,1306.0,0.7487717646031973,1146.0,0.45581428571428934,0.2565,0.4048952380952415,0.166,0.45084924747405547,0.303,0.4161442724044414,0.21487499999999998,0.4572216763154717,0.30700208333333334,0.4295401457067641,0.21989722222222222,0.47692640871345654,0.2932022112780297,0.4520798655948287,0.21369172571806502
5,900,3,14003,4656.314333677292,1600.7737029492855,1566.18510389328,0.7850029673938347,0.7698202134862592,0.7708609546070203,1306.0,0.7488790844029343,1146.0,0.4610190476190516,0.254,0.41237142857143216,0.1695,0.45268373472544254,0.30495833333333333,0.41532350991819394,0.215375,0.4608138244773803,0.3059472222222222,0.43125786732067123,0.21889930555555553,0.47998851603208154,0.2932939868354749,0.4548283306356583,0.21549460333207354
5,900,4,14004,4789.7383723556995,1593.918336570263,1605.2129765748978,0.7844764323167066,0.7704274315739025,0.7725432020512961,1306.0,0.7518906939591172,1146.0,0.4620333333333368,0.258,0.40916190476190817,0.1705,0.4511140682754073,0.30766666666666664,0.419040693979338,0.2192083333333333,0.45883561536524087,0.3103361111111111,0.4306243295108833,0.2218798611111111,0.4772570218098847,0.29314039469954645,0.4528098436914774,0.2165814158163265
1,1000,0,11000,4810.533366322517,1668.3121334314346,1579.1353957653046,0.782786752260442,0.767409558956374,0.7703394342498424,1279.0,0.7465922169152096,1132.0,0.4472857142857182,0.2435,0.4023857142857179,0.1715,0.4418872224139738,0.2970833333333333,0.41081342355649264,0.21583333333333332,0.44974030320921826,0.2949333333333333,0.4231523864544979,0.21943055555555555,0.4689048897871978,0.2805703120275888,0.4465141145063027,0.21352862363000755
1,1000,1,11001,4702.356163024902,1587.8133804500103,1570.3279003798962,0.7808332323631204,0.7647985242349702,0.7709134863875219,1279.0,0.7472149765404624,1132.0,0.44140476190476546,0.243,0.3999666666666707,0.1625,0.43755070023751247,0.291375,0.40969233826974716,0.21054166666666665,0.4482887201803443,0.29341041666666673,0.420398344050679,0.217175,0.46568733989246774,0.27922550973167043,0.4429533161116938,0.21165684303350968
1,1000,2,11002,4773.7930380404,1610.59899020195,1653.5943475961685,0.7806646458816804,0.7644391211019661,0.769613902371362,1279.0,0.7456563692535041,1132.0,0.44032857142857557,0.238,0.3973523809523849,0.164,0.44070173482304975,0.29425,0.41029088949427345,0.2124166666666667,0.44764172671784996,0.2937576388888889,0.41757134722959705,0.21572430555555552,0.4665853439233356,0.2796003157281431,0.4440703942425607,0.21078084600970015
1,1000,3,11003,4930.946854770184,1659.4958310723305,1575.8725210726261,0.7828725943226773,0.7672718923848291,0.7709825600072076,1279.0,0.7482934065827014,1132.0,0.4442571428571465,0.2395,0.40300000000000347,0.161,0.44045197941815306,0.29425,0.4132046433126391,0.2105,0.4491211259098014,0.2926006944444445,0.42306360930636694,0.21701319444444442,0.4689077731845707,0.2765357105064248,0.44577818802252156,0.21070461404006044
1,1000,4,11004,4562.7248004078865,1564.1680144965649,1541.755075007677,0.7813657184327661,0.7654191721133483,0.769157039569009,1279.0,0.7446889562718428,1132.0,0.43683333333333707,0.2355,0.39503333333333707,0.158,0.4386251437307224,0.2919583333333333,0.4056827523494558,0.20908333333333332,0.44687020957746293,0.2930722222222222,0.4187159591186732,0.21471736111111114,0.4658973470375232,0.27787698743386247,0.44330705397867814,0.20851798398526078
2,1000,0,12000,4393.0227571725845,1304.940713584423,1537.6462306678295,0.7907791558787797,0.7765087625428557,0.7624733763794542,1262.0,0.7349579364440095,1086.0,0.45616190476190854,0.2415,0.39898571428571805,0.144,0.44713322340212175,0.2876666666666667,0.40372608087318196,0.18779166666666666,0.45044016311528495,0.28795208333333333,0.41389587625150404,0.19264791666666667,0.46730405177591433,0.2766676457388511,0.44119901814964696,0.19057607709750568
2,1000,1,12001,4609.50564956665,1286.4178262650967,1445.9621540904045,0.7899938399359985,0.7752157132732165,0.7607250386356226,1262.0,0.7314736579769676,1086.0,0.4560619047619091,0.243,0.392747619047623,0.1445,0.44605487065629995,0.29058333333333336,0.40364715739850493,0.18699999999999997,0.45029931075846585,0.2913548611111111,0.41399516746390047,0.19211597222222224,0.4683364976773253,0.27856421170319984,0.4399016578120272,0.18741160289115646
2,1000,2,12002,4665.3231818675995,1338.3488965928555,1445.8706724643707,0.79144888815409,0.7777820954098271,0.7624423431117417,1262.0,0.7345025041182108,1086.0,0.4511476190476232,0.2345,0.40589523809524203,0.1465,0.446753983763263,0.28641666666666665,0.4071320743775217,0.19083333333333335,0.45084743382217524,0.28546180555555556,0.416582258559207,0.19339791666666667,0.4689195087079297,0.27545104158793143,0.4435630125531451,0.19061105560279668
2,1000,3,12003,4538.07500448823,1264.242101341486,1443.7916638553143,0.7914505792751679,0.7774381561626128,0.7610717243320891,1262.0,0.7328196821518885,1086.0,0.45461428571428986,0.2405,0.40369523809524205,0.146,0.4441405082707287,0.2859583333333333,0.4032109948524449,0.18233333333333332,0.44963541058980105,0.2868027777777778,0.4129073697724009,0.18670694444444444,0.46675600259609173,0.2743834194696397,0.4406446224380184,0.1847816158824641
2,1000,4,12004,4670.745023161173,1333.6572416424751,1384.6872419118881,0.7906089412079974,0.7764802197565958,0.7634814249726777,1262.0,0.7361418765902816,1086.0,0.44904761904762325,0.2405,0.3955761904761943,0.143,0.44329908020029835,0.288875,0.40173913162755376,0.18733333333333332,0.4487249850791059,0.2880923611111111,0.4132754381159219,0.18987152777777777,0.4669043266253564,0.27314735662320483,0.4399878619528685,0.18826008290816326
3,1000,0,13000,4583.534088909626,1387.3843082785606,1485.4779333472252,0.7947781652435142,0.7826369351577277,0.7711053365035287,1236.0,0.7478473825717373,1103.0,0.4510095238095275,0.237,0.3912241835203343,0.14157078539269635,0.43681359031036504,0.278875,0.39863709243221057,0.18417542104385523,0.44315473663595145,0.2792590277777778,0.41250092083612266,0.19165554999722081,0.46809569309259785,0.26562256818468133,0.4424277828625751,0.18860283079937548
3,1000,1,13001,4755.177685856819,1391.54593744874,1496.461614817381,0.7945937630392952,0.7816101079431266,0.7741087675091529,1236.0,0.7508966207508134,1103.0,0.445047619047623,0.2355,0.38647418947569295,0.14157078539269635,0.43506958985795824,0.27491666666666664,0.3965482276311923,0.18567617141904283,0.4437825937736286,0.27740763888888886,0.4113392209171767,0.19427352565171474,0.466060635508677,0.2648354206034265,0.4416142005806969,0.19165380427364098
3,1000,2,13002,4501.4418532550335,1272.257963180542,1549.7565996050835,0.7937605254008402,0.7809014124228564,0.7713041335857148,1236.0,0.7473928205332632,1103.0,0.4513000000000037,0.2385,0.3896900831368092,0.14357178589294647,0.4370419624878274,0.27741666666666664,0.39814377066126105,0.1853843588460897,0.4448238526996728,0.27932430555555554,0.4138847949616715,0.19454102051025515,0.46942104678308755,0.2655031581475182,0.4438248614850626,0.19252329041504876
